id,Province,City,District,bm
2136,江西省,宜春地区,铜鼓县,362233
2137,江西省,上饶地区,上饶市,362301
2138,江西省,上饶地区,德兴市,362302
2139,江西省,上饶地区,上饶县,362321
2140,江西省,上饶地区,广丰县,362322
2141,江西省,上饶地区,玉山县,362323
2142,江西省,上饶地区,铅山县,362324
2143,江西省,上饶地区,横峰县,362325
2144,江西省,上饶地区,弋阳县,362326
2145,江西省,上饶地区,贵溪县,362327
2146,江西省,上饶地区,余江县,362328
2147,江西省,上饶地区,余干县,362329
2148,江西省,上饶地区,波阳县,362330
2149,江西省,上饶地区,万年县,362331
2150,江西省,上饶地区,乐平县,362332
2151,江西省,上饶地区,德兴县,362333
2152,江西省,上饶地区,婺源县,362334
2153,江西省,萍乡市,市辖区,360301
2154,江西省,萍乡市,安源区,360302
2155,江西省,萍乡市,上栗区,360311
2156,江西省,萍乡市,芦溪区,360312
2157,江西省,萍乡市,湘东区,360313
2158,江西省,萍乡市,莲花县,360321
2159,江西省,萍乡市,上栗县,360322
2160,江西省,萍乡市,芦溪县,360323
2161,江西省,九江市,市辖区,360401
2162,江西省,九江市,庐山区,360402
2163,江西省,九江市,浔阳区,360403
2164,江西省,九江市,九江县,360421
2165,江西省,九江市,瑞昌县,360422
2166,江西省,九江市,武宁县,360423
2167,江西省,九江市,修水县,360424
2168,江西省,九江市,永修县,360425
2169,江西省,九江市,德安县,360426
2170,江西省,九江市,星子县,360427
2171,江西省,九江市,都昌县,360428
2172,江西省,九江市,湖口县,360429
2173,江西省,九江市,彭泽县,360430
2174,江西省,九江市,瑞昌市,360481
2175,江西省,新余市,市辖区,360501
2176,江西省,新余市,渝水区,360502
2177,江西省,新余市,分宜县,360521
2178,江西省,鹰潭市,市辖区,360601
2179,江西省,鹰潭市,月湖区,360602
2180,江西省,鹰潭市,贵溪县,360621
2181,江西省,鹰潭市,余江县,360622
2182,江西省,鹰潭市,贵溪市,360681
2183,江西省,赣州市,市辖区,360701
2184,江西省,赣州市,章贡区,360702
2185,江西省,赣州市,赣县,360721
2186,江西省,赣州市,信丰县,360722
2187,江西省,赣州市,大余县,360723
2188,江西省,赣州市,上犹县,360724
2189,江西省,赣州市,崇义县,360725
2190,江西省,赣州市,安远县,360726
2191,江西省,赣州市,龙南县,360727
2192,江西省,赣州市,定南县,360728
2193,江西省,赣州市,全南县,360729
2194,江西省,赣州市,宁都县,360730
2195,江西省,赣州市,于都县,360731
2196,江西省,赣州市,兴国县,360732
2197,江西省,赣州市,会昌县,360733
2198,江西省,赣州市,寻乌县,360734
2199,江西省,赣州市,石城县,360735
2200,江西省,赣州市,瑞金市,360781
2201,江西省,赣州市,南康市,360782
2202,江西省,吉安市,市辖区,360801
2203,江西省,吉安市,吉州区,360802
2204,江西省,吉安市,青原区,360803
2205,江西省,吉安市,吉安县,360821
2206,江西省,吉安市,吉水县,360822
2207,江西省,吉安市,峡江县,360823
2208,江西省,吉安市,新干县,360824
2209,江西省,吉安市,永丰县,360825
2210,江西省,吉安市,泰和县,360826
2211,江西省,吉安市,遂川县,360827
2212,江西省,吉安市,万安县,360828
2213,江西省,吉安市,安福县,360829
2214,江西省,吉安市,永新县,360830
2215,江西省,吉安市,井冈山市,360881
2216,江西省,宜春市,市辖区,360901
2217,江西省,宜春市,袁州区,360902
2218,江西省,宜春市,奉新县,360921
2219,江西省,宜春市,万载县,360922
2220,江西省,宜春市,上高县,360923
2221,江西省,宜春市,宜丰县,360924
2222,江西省,宜春市,靖安县,360925
2223,江西省,宜春市,铜鼓县,360926
2224,江西省,宜春市,丰城市,360981
2225,江西省,宜春市,樟树市,360982
2226,江西省,宜春市,高安市,360983
2227,江西省,抚州市,市辖区,361001
2228,江西省,抚州市,临川区,361002
2229,江西省,抚州市,南城县,361021
2230,江西省,抚州市,黎川县,361022
2231,江西省,抚州市,南丰县,361023
2232,江西省,抚州市,崇仁县,361024
2233,江西省,抚州市,乐安县,361025
2234,江西省,抚州市,宜黄县,361026
2235,江西省,抚州市,金溪县,361027
2236,江西省,抚州市,资溪县,361028
2237,江西省,抚州市,东乡县,361029
2238,江西省,抚州市,广昌县,361030
2239,江西省,吉安地区,吉安市,362401
2240,江西省,吉安地区,井冈山市,362402
2241,江西省,吉安地区,吉安县,362421
2242,江西省,吉安地区,吉水县,362422
2243,江西省,吉安地区,峡江县,362423
2244,江西省,吉安地区,新干县,362424
2245,江西省,吉安地区,永丰县,362425
2246,江西省,吉安地区,泰和县,362426
2247,江西省,吉安地区,遂川县,362427
2248,江西省,吉安地区,万安县,362428
2249,江西省,吉安地区,安福县,362429
2250,江西省,吉安地区,永新县,362430
2251,江西省,吉安地区,莲花县,362431
2252,江西省,吉安地区,宁冈县,362432
